track_name,latitude,longitude,color
AZT01: Huachuca Mtns,31.39845371,-110.30846357000001,#00AA00
AZT01: Huachuca Mtns,31.39860392,-110.30861377999997,#00AA00
AZT01: Huachuca Mtns,31.39879704,-110.30884980999997,#00AA00
AZT01: Huachuca Mtns,31.39879704,-110.30908584999997,#00AA00
AZT01: Huachuca Mtns,31.39899015,-110.30915021999999,#00AA00
AZT01: Huachuca Mtns,31.39914036,-110.30927896000003,#00AA00
AZT01: Huachuca Mtns,31.39984846,-110.30953646,#00AA00
AZT01: Huachuca Mtns,31.40004158,-110.30964375000002,#00AA00
AZT01: Huachuca Mtns,31.40021324,-110.30968666000001,#00AA00
AZT01: Huachuca Mtns,31.4003849,-110.30962229,#00AA00
AZT01: Huachuca Mtns,31.40066385,-110.30970811999998,#00AA00
AZT01: Huachuca Mtns,31.40081406,-110.30983686000002,#00AA00
AZT01: Huachuca Mtns,31.40092134,-110.31002997999997,#00AA00
AZT01: Huachuca Mtns,31.40107155,-110.31015873000001,#00AA00
AZT01: Huachuca Mtns,31.40122175,-110.31052351,#00AA00
AZT01: Huachuca Mtns,31.40175819,-110.31142473,#00AA00
AZT01: Huachuca Mtns,31.40188694,-110.31151055999999,#00AA00
AZT01: Huachuca Mtns,31.4020586,-110.31142473,#00AA00
AZT01: Huachuca Mtns,31.40212297,-110.31131743999998,#00AA00
AZT01: Huachuca Mtns,31.40223026,-110.31123161,#00AA00
AZT01: Huachuca Mtns,31.40278816,-110.31097411999997,#00AA00
AZT01: Huachuca Mtns,31.40289545,-110.31097411999997,#00AA00
AZT01: Huachuca Mtns,31.40306711,-110.31103848999999,#00AA00
AZT01: Huachuca Mtns,31.40349627,-110.31129599000002,#00AA00
AZT01: Huachuca Mtns,31.40375376,-110.31127452999999,#00AA00
AZT01: Huachuca Mtns,31.40394688,-110.31133890000001,#00AA00
AZT01: Huachuca Mtns,31.40446186,-110.31191825999997,#00AA00
AZT01: Huachuca Mtns,31.4046979,-110.31226157999998,#00AA00
AZT01: Huachuca Mtns,31.40478373,-110.31245469999999,#00AA00
AZT01: Huachuca Mtns,31.40510559000001,-110.31273364999998,#00AA00
AZT01: Huachuca Mtns,31.40497684,-110.31277656999998,#00AA00
AZT01: Huachuca Mtns,31.40510559000001,-110.31303406,#00AA00
AZT01: Huachuca Mtns,31.40538454,-110.31309842999997,#00AA00
AZT01: Huachuca Mtns,31.40566348999999,-110.31339883999999,#00AA00
AZT01: Huachuca Mtns,31.40564203,-110.31346321000001,#00AA00
AZT01: Huachuca Mtns,31.40581369,-110.31357049999997,#00AA00
AZT01: Huachuca Mtns,31.40574932000001,-110.31318426000001,#00AA00
AZT01: Huachuca Mtns,31.40619993,-110.31359196,#00AA00
AZT01: Huachuca Mtns,31.40624285,-110.31365633000001,#00AA00
AZT01: Huachuca Mtns,31.40624285,-110.31376362000003,#00AA00
AZT01: Huachuca Mtns,31.40607119,-110.31393528000001,#00AA00
AZT01: Huachuca Mtns,31.40600681,-110.31393528000001,#00AA00
AZT01: Huachuca Mtns,31.4055562,-110.31434297999999,#00AA00
AZT01: Huachuca Mtns,31.40519142,-110.31438588999998,#00AA00
AZT01: Huachuca Mtns,31.40491247,-110.31447172000003,#00AA00
AZT01: Huachuca Mtns,31.40474081,-110.31442880999998,#00AA00
AZT01: Huachuca Mtns,31.40476227,-110.31453608999999,#00AA00
AZT01: Huachuca Mtns,31.40493393,-110.31481503999998,#00AA00
AZT01: Huachuca Mtns,31.40491247,-110.31494379000003,#00AA00
AZT01: Huachuca Mtns,31.40482664,-110.31498670999997,#00AA00
AZT01: Huachuca Mtns,31.40486956000001,-110.31520128,#00AA00
AZT01: Huachuca Mtns,31.4048481,-110.31552314999999,#00AA00
AZT01: Huachuca Mtns,31.40501975999999,-110.31603812999998,#00AA00
AZT01: Huachuca Mtns,31.40508413,-110.3161025,#00AA00
AZT01: Huachuca Mtns,31.40504122,-110.3161025,#00AA00
AZT01: Huachuca Mtns,31.40506268,-110.31618834,#00AA00
AZT01: Huachuca Mtns,31.40506268,-110.31636000000003,#00AA00
AZT01: Huachuca Mtns,31.40489101,-110.31644583000002,#00AA00
AZT01: Huachuca Mtns,31.40486956000001,-110.31651019999998,#00AA00
AZT01: Huachuca Mtns,31.40527725,-110.31655311999998,#00AA00
AZT01: Huachuca Mtns,31.40542745999999,-110.31668186000002,#00AA00
AZT01: Huachuca Mtns,31.405406,-110.31672478000002,#00AA00
AZT01: Huachuca Mtns,31.40529871,-110.31670331999999,#00AA00
AZT01: Huachuca Mtns,31.40523434,-110.31674623000004,#00AA00
AZT01: Huachuca Mtns,31.40516996,-110.31683207000003,#00AA00
AZT01: Huachuca Mtns,31.40493393,-110.31704664,#00AA00
AZT01: Huachuca Mtns,31.40482664,-110.31723976,#00AA00
AZT01: Huachuca Mtns,31.40471935,-110.31732559,#00AA00
AZT01: Huachuca Mtns,31.40516996,-110.31719685000002,#00AA00
AZT01: Huachuca Mtns,31.40536308,-110.31721829999998,#00AA00
AZT01: Huachuca Mtns,31.40557766,-110.31743288000001,#00AA00
AZT01: Huachuca Mtns,31.40583515,-110.31799078,#00AA00
AZT01: Huachuca Mtns,31.40532017,-110.31771183000001,#00AA00
AZT01: Huachuca Mtns,31.40525578999999,-110.31773328999998,#00AA00
AZT01: Huachuca Mtns,31.40495539,-110.31807660999999,#00AA00
AZT01: Huachuca Mtns,31.40506268,-110.31809807000002,#00AA00
AZT01: Huachuca Mtns,31.40534163,-110.31805515000002,#00AA00
AZT01: Huachuca Mtns,31.40542745999999,-110.31809807000002,#00AA00
AZT01: Huachuca Mtns,31.40562057,-110.31848431000003,#00AA00
AZT01: Huachuca Mtns,31.40592098,-110.31891345999998,#00AA00
AZT01: Huachuca Mtns,31.40626431,-110.31904221000002,#00AA00
