distance_miles,latitude,longitude,elevation_m
491.32,36.097791,-112.086918,883.0
491.69,36.100066,-112.093034,815.0
492.89,36.11674,-112.08686,912.0
494.03,36.13063,-112.07602,1030.0
494.94,36.141543,-112.066576,1010.0
496.27,36.157272,-112.052972,1139.0
497.16,36.168108,-112.044196,1207.0
498.43,36.184459,-112.033639,1406.0
498.95,36.19199,-112.034068,1541.0
499.68,36.200294,-112.041943,1805.0
500.29,36.208212,-112.047071,1891.0
500.74,36.212783,-112.052779,2271.0
500.96,36.215851,-112.053637,2470.0
501.8,36.223855,-112.064989,2478.0
503.12,36.240549,-112.076554,2579.0
504.92,36.26662,-112.078292,2625.0
506.83,36.293914,-112.084558,2693.0
508.62,36.317089,-112.099085,2762.0
510.17,36.334727,-112.116101,2695.0
510.92,36.33219,-112.10286,2786.0
511.34,36.33566,-112.09667,2760.0
512.25,36.344383,-112.084343,2747.0
514.69,36.378007,-112.097991,2707.0
516.2,36.398671,-112.08915,2713.0
517.42,36.416266,-112.088807,2706.0
518.94,36.4359,-112.101488,2700.0
520.33,36.455469,-112.107389,2599.0
522.05,36.479845,-112.113526,2653.0
524.88,36.518254,-112.131486,2626.0
528.26,36.551492,-112.176375,2698.0
530.31,36.580975,-112.172642,2660.0
531.57,36.598892,-112.177148,2642.0
532.59,36.613698,-112.177856,2566.0
533.9,36.631765,-112.170603,2596.0
536.1,36.663072,-112.163222,2575.0
537.98,36.68983,-112.169187,2496.0
540.53,36.724098,-112.186675,2350.0
543.23,36.762958,-112.180753,2288.0
545.77,36.787913,-112.14715,2255.0
547.16,36.808083,-112.146249,2225.0
548.48,36.82658,-112.152493,2123.0
550.16,36.850934,-112.151163,2056.0
554.14,36.904063,-112.123246,2010.0
556.2,36.931036,-112.107196,1959.0
558.92,36.969917,-112.098591,1980.0
561.61,36.989293,-112.056427,1837.0
